Categoria,Indicatore,Territorio,Periodo,Valore,Unita,Fonte,Aggiornato
Appalti,Appalti progettazione (importo),Piemonte,2025-02,20920276,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2025-03,17544602,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2025-04,33085552,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2025-05,37152388,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2025-06,181258184,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2025-07,47139671,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2025-08,155819174,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2025-09,36726814,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2025-10,44952782,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2025-11,20804958,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2025-12,31740956,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2024-01,2025024,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2024-02,7390176,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2024-03,19456389,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2024-04,8508160,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2024-05,28837959,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2024-06,62593241,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2024-07,45672736,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2024-08,43947259,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2024-09,66700938,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2024-10,147611433,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2024-11,41024734,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2024-12,69684678,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2025-01,32787216,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2025-02,22360158,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2025-03,20674128,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2025-04,36619502,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2025-05,40981901,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2025-06,186434373,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2025-07,52608456,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2025-08,158524425,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2025-09,39695743,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2025-10,50641675,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2025-11,25790109,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte e Valle d'Aosta,2025-12,46780485,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2024-01,1438958,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2024-02,3723849,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2024-03,10586354,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2024-04,4357834,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2024-05,16149594,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2024-06,39058555,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2024-07,17418366,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2024-08,21050730,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2024-09,20883052,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2024-10,96168737,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2024-11,19267772,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2024-12,15169762,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2025-01,23150457,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2025-02,10027545,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2025-03,8527049,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2025-04,18590039,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2025-05,17478332,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2025-06,162841239,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2025-07,20473081,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2025-08,62307716,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2025-09,32110321,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2025-10,33973826,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2025-11,12838686,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Torino,2025-12,15253849,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2024-02,447005,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2024-03,28593,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2024-04,53429,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2024-05,162009,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2024-06,845181,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2024-07,282366,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2024-08,258532,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2024-09,441121,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2024-10,1447039,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2024-11,1003243,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2024-12,1027637,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2025-01,1554504,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2025-02,1179017,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2025-03,578708,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2025-04,3083252,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2025-05,1413904,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2025-06,1806540,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2025-07,545572,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2025-08,304510,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2025-09,383933,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2025-10,1251370,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2025-11,733516,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Verbania,2025-12,1257085,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2024-01,63792,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2024-02,232256,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2024-03,84400,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2024-04,24240,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2024-05,799163,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2024-06,3221709,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2024-07,590106,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2024-08,368579,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2024-09,618737,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2024-10,1177127,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2024-11,567777,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2024-12,1654954,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2025-01,1421690,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2025-02,1116564,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2025-03,2066073,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2025-04,449855,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2025-05,11629079,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2025-06,695654,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2025-07,1433966,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2025-08,90033513,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2025-09,400778,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2025-10,1043391,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2025-11,857687,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Vercelli,2025-12,1731116,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2024-01,2,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2024-02,14,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2024-03,10,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2024-04,5,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2024-05,18,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2024-06,45,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2024-07,69,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2024-08,34,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2024-09,50,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2024-10,79,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2024-11,53,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2024-12,65,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2025-01,50,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2025-02,54,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2025-03,53,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2025-04,67,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2025-05,67,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2025-06,84,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2025-07,53,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2025-08,33,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2025-09,38,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2025-10,73,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2025-11,44,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Alessandria,2025-12,90,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2024-01,1,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2024-02,8,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2024-03,7,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2024-04,10,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2024-05,1,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2024-06,73,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2024-07,81,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2024-08,75,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2024-09,88,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2024-10,109,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2024-11,110,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2024-12,154,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2025-01,37,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2025-02,47,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2025-03,73,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2025-04,81,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2025-05,97,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2025-06,97,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2025-07,118,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2025-08,85,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2025-09,104,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2025-10,100,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2025-11,87,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Aosta,2025-12,166,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2024-01,1,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2024-02,2,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2024-03,2,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2024-04,5,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2024-05,3,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2024-06,14,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2024-07,30,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2024-08,16,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2024-09,33,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2024-10,49,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2024-11,20,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2024-12,20,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2025-01,21,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2025-02,28,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2025-03,23,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2025-04,22,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2025-05,37,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2025-06,44,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2025-07,32,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2025-08,18,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2025-09,20,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2025-10,16,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2025-11,19,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Asti,2025-12,41,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2024-02,5,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2024-03,3,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2024-04,3,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2024-05,1,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2024-06,7,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2024-07,38,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2024-08,17,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2024-09,14,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2024-10,31,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2024-11,27,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2024-12,38,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2025-01,9,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2025-02,10,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2025-03,19,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2025-04,20,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2025-05,24,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2025-06,27,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2025-07,23,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2025-08,14,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2025-09,14,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2025-10,15,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2025-11,20,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Biella,2025-12,40,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2024-01,9,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2024-02,32,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2024-03,33,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2024-04,49,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2024-05,33,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2024-06,68,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2024-07,97,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2024-08,85,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2024-09,67,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2024-10,164,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2024-11,84,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2024-12,133,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2025-01,87,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2025-02,95,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2025-03,86,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2025-04,108,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2025-05,121,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2025-06,125,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2025-07,126,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2025-08,44,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2025-09,68,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2025-10,105,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2025-11,91,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Cuneo,2025-12,203,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2024-01,3,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2024-02,5,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
